CHRISTY COURT APTS,"189 GLENHART WINSTON, OR",34,8,26,GUARDIAN MANAGEMENT LLC,(503) 802-3600,http://www.gres.com/,FA,USDA Rural Housing,small_red,5,,
FRANKLIN PLACE APTS,"317 S. ECOLS STREET MONMOUTH, OR",34,3,31,GUARDIAN MANAGEMENT LLC,(503) 802-3600,http://www.gres.com/,MX,USDA Rural Housing,small_red,5,,
HERON RIDGE APTS,"521 FIR ST. BROOKINGS, OR",35,0,35,GUARDIAN MANAGEMENT LLC,(503) 802-3600,http://www.gres.com/,FA,USDA Rural Housing,small_red,5,,
INDIAN CREEK VILLAG,"1585 9TH STREET HOOD RIVER, OR",56,5,51,GUARDIAN MANAGEMENT LLC,(503) 802-3600,http://www.gres.com/,FA,USDA Rural Housing,small_red,5,,
JANDINA PARK APTS.,"1750 SEASAME STREET MCMINNVILLE, OR",36,12,24,GUARDIAN MANAGEMENT LLC,(503) 802-3600,http://www.gres.com/,FA,USDA Rural Housing,small_red,5,,
JETTY APARTMENTS,"426 SE JETTY LINCOLN CITY, OR",33,0,33,GUARDIAN MANAGEMENT LLC,(503) 802-3600,http://www.gres.com/,EL,USDA Rural Housing,small_red,5,,
MADRAS ESTATES APTS,"242 SW THIRD STREET MADRAS, OR",23,0,23,GUARDIAN MANAGEMENT LLC,(503) 802-3600,http://www.gres.com/,EL,USDA Rural Housing,small_red,5,,
MEADOW GLEN APTS.,"421 MAROLF PLACE TILLAMOOK, OR",32,12,20,GUARDIAN MANAGEMENT LLC,(503) 802-3600,http://www.gres.com/,FA,USDA Rural Housing,small_red,5,,
ORCHARDS PLAZA,"1310 EAST 27TH ST. MCMINNVILLE, OR",59,5,54,GUARDIAN MANAGEMENT LLC,(503) 802-3600,http://www.gres.com/,EL,USDA Rural Housing,small_red,5,,
PACIFIC PINES APTS,"859 SE CHICAGO AVE BANDON, OR",30,5,25,GUARDIAN MANAGEMENT LLC,(503) 802-3600,http://www.gres.com/,EL,USDA Rural Housing,small_red,5,,
PINE AVENUE APTS,"403 PINE AVENUE TILLAMOOK, OR",30,0,30,GUARDIAN MANAGEMENT LLC,(503) 802-3600,http://www.gres.com/,FA,USDA Rural Housing,small_red,5,,
SALMONBERRY KNOLL,"1250 S WAHANNA ROAD SEASIDE, OR",36,27,9,GUARDIAN MANAGEMENT LLC,(503) 802-3600,http://www.gres.com/,FA,USDA Rural Housing,small_red,5,,
SHERIDAN SQUARE APT,"895 3RD STREET TILLAMOOK, OR",17,1,16,GUARDIAN MANAGEMENT LLC,(503) 802-3600,http://www.gres.com/,EL,USDA Rural Housing,small_red,5,,
SHOREWOOD APTS.,"1121 SPRUCE CT CANNON BEACH, OR",33,8,25,GUARDIAN MANAGEMENT LLC,(503) 802-3600,http://www.gres.com/,FA,USDA Rural Housing,small_red,5,,
SILVERTON MANOR,"992 NORTH 2ND STREET SILVERTON, OR",20,20,0,GUARDIAN MANAGEMENT LLC,(503) 802-3600,http://www.gres.com/,FA,USDA Rural Housing,small_red,5,,
SILVERTON MANOR II,"992 NORTH 2ND SILVERTON, OR",9,4,5,GUARDIAN MANAGEMENT LLC,(503) 802-3600,http://www.gres.com/,FA,USDA Rural Housing,small_red,5,,
SILVERTON MANOR IIB,"993 N. SECOND STREET SILVERTON, OR",10,10,0,GUARDIAN MANAGEMENT LLC,(503) 802-3600,http://www.gres.com/,FA,USDA Rural Housing,small_red,5,,
SOLHAVN,"500 SW BEL AIR DRIVE CLATSKANIE, OR",57,1,56,GUARDIAN MANAGEMENT LLC,(503) 802-3600,http://www.gres.com/,FA,USDA Rural Housing,small_red,5,,
SUNRISE ESTATES APT,"2700 WEST 7TH STREET THE DALLES, OR",59,12,47,GUARDIAN MANAGEMENT LLC,(503) 802-3600,http://www.gres.com/,FA,USDA Rural Housing,small_red,5,,
THE LINKS APARTMENT,"310 KLICKITAT UMATILLA, OR",23,0,23,GUARDIAN MANAGEMENT LLC,(503) 802-3600,http://www.gres.com/,EL,USDA Rural Housing,small_red,5,,
VILLAGE MANOR APT,"2411 S. SECOND LEBANON, OR",40,13,27,GUARDIAN MANAGEMENT LLC,(503) 802-3600,http://www.gres.com/,EL,USDA Rural Housing,small_red,5,,
WILLAMETTE PLACE,"1925 MCDONALD LANE MCMINNVILLE, OR",24,17,7,GUARDIAN MANAGEMENT LLC,(503) 802-3600,http://www.gres.com/,EL,USDA Rural Housing,small_red,5,,
WILLAMETTE PLACE II,"945 NE 19TH STREET MCMINNVILLE, OR",23,16,7,GUARDIAN MANAGEMENT LLC,(503) 802-3600,http://www.gres.com/,EL,USDA Rural Housing,small_red,5,,
WINDSONG APARTMENTS,"1365 SPRUCE ST FLORENCE, OR",31,5,26,GUARDIAN MANAGEMENT LLC,(503) 802-3600,http://www.gres.com/,EL,USDA Rural Housing,small_red,5,,
ARBOR TERRACE APTS.,"127 N. COLE STREET MOLALLA,, OR",24,20,4,HA OF CLACKAMAS CO,(503) 655-8267,,FL,USDA Rural Housing,small_red,5,,
HILLCREST APARTMENTS,"154 SUNSET ONTARIO, OR",28,2,26,HILL RILEY J,(503) 889-9113,,EL,USDA Rural Housing,small_red,5,,
ANDERSON VISTA,"551 TALENT AVE TALENT, OR",35,12,23,HOUSING AUTHORITY OF JACKSON CTY,(541) 779-5785,,FL,USDA Rural Housing,small_red,5,,
LILAC MEADOW APTS,"3009 CUMMINGS LANE MEDFORD, OR",39,3,36,HOUSING AUTHORITY OF JACKSON CTY,(541) 779-5785,,FL,USDA Rural Housing,small_red,5,,
ROSE GARDEN APTS,"459 FOURTH ST. GOLD HILL, OR",8,1,7,HOUSING AUTHORITY OF JACKSON CTY,(541) 779-5785,,FA,USDA Rural Housing,small_red,5,,
SUNNYSLOPE APTS,"621 N. RIVER RD. ROGUE RIVER, OR",35,5,30,HOUSING AUTHORITY OF JACKSON CTY,(541) 779-5785,,EL,USDA Rural Housing,small_red,5,,
TALENT PATIO VILLAGE,"233 EVA WAY TALENT, OR",63,10,53,HOUSING AUTHORITY OF JACKSON CTY,(541) 779-5785,,EL,USDA Rural Housing,small_red,5,,
AGATE HEIGHTS APTS,"140 H NE 60TH NEWPORT, OR",44,0,44,HOUSING AUTHORITY OF LINCOLN CTY,(541) 265-5326,,FA,USDA Rural Housing,small_red,5,,
MARINER HEIGHTS,"230 NW FIRST STREET NEWPORT, OR",16,0,16,HOUSING AUTHORITY OF LINCOLN CTY,(541) 265-5326,,EL,USDA Rural Housing,small_red,5,,
RIO VISTA,"211 E 2ND ST NYSSA, OR",48,8,40,HOUSING AUTHORITY OF MALHEUR CTY,(541) 889-9661,,FL,USDA Rural Housing,small_red,5,,
WASHINGTON SQ APTS,"246 HOLLAND STREET, N VALE, OR",8,0,8,HOUSING AUTHORITY OF MALHEUR CTY,(541) 889-9661,,EL,USDA Rural Housing,small_red,5,,
CASTLE ROCK APTS.,"451 TATONE STREET BOARDMAN, OR",39,0,39,HOUSING AUTHORITY OF UMATILLA CTY,(541) 567-3241,,FL,USDA Rural Housing,small_red,5,,
FOXWOOD APARTMENTS,"1074 WEST ORCHARD AVE HERMISTION, OR",59,5,54,HOUSING AUTHORITY OF UMATILLA CTY,(541) 567-3241,,FA,USDA Rural Housing,small_red,5,,
HACIENDA WEST APT.,"515 SW 13TH PLACE HERMISTON, OR",31,2,29,HOUSING AUTHORITY OF UMATILLA CTY,(541) 567-3241,,FL,USDA Rural Housing,small_red,5,,
TRI HARBOR LANDING,"103 & 210 KLICKITAT  UMATILLA, OR",105,0,105,HOUSING AUTHORITY OF UMATILLA CTY,(541) 567-3241,,FA,USDA Rural Housing,small_red,5,,
FRESA PARK APTS.,"995 FERRY STREET DAYTON, OR",22,11,11,HOUSING AUTHORITY OF YAMHILL CTY,(503) 434-6571,,FL,USDA Rural Housing,small_red,5,,
PALMER CREEK,"206 MILL STREET DAYTON, OR",10,4,6,HOUSING AUTHORITY OF YAMHILL CTY,(503) 434-6571,,EL,USDA Rural Housing,small_red,5,,
RIVERSIDE TERRACE,"200 SE RIVERSIDE DR. SHERIDAN, OR",27,1,26,HOUSING AUTHORITY OF YAMHILL CTY,(503) 434-6571,,EL,USDA Rural Housing,small_red,5,,
VITTORIA SQUARE,"3300 VITTORIA WAY NEWBERG, OR",43,1,42,HOUSING AUTHORITY OF YAMHILL CTY,(503) 434-6571,,EL,USDA Rural Housing,small_red,5,,
MERIWETHER VILLAGE,"101 MADISON AVENUE ASTORIA, OR",32,32,0,INCOME PROPERTY MANAGEMENT CO,(503) 223-6327,,EL,USDA Rural Housing,small_red,5,,
KAYBERN TERRACE APT,"31380 NW KAYBERN NORTH PLAINS, OR",12,6,6,INFINITY PROPERTY MANAGEMENT,(503) 625-6555,,EL,USDA Rural Housing,small_red,5,,
ASPEN COURT,"780 CENTER STREET LAKEVIEW, OR",16,0,16,KLAMATH HOUSING AUTHORITY,(541) 884-0649,,EL,USDA Rural Housing,small_red,5,,
BONANZA,"31770 YONNA ST. BONANZA, OR",8,0,8,KLAMATH HOUSING AUTHORITY,(541) 884-0649,,FA,USDA Rural Housing,small_red,5,,
COUNTRY VILLAGE,"5500 NORGOLD LANE KLAMATH FALLS, OR",24,0,24,KLAMATH HOUSING AUTHORITY,(541) 884-0649,,FL,USDA Rural Housing,small_red,5,,
MERRILL APTS,"656 WEST 3RD STREET MERRILL, OR",11,0,11,KLAMATH HOUSING AUTHORITY,(541) 884-0649,,FA,USDA Rural Housing,small_red,5,,
HOLIDAY GARDEN I,"1350 E 1ST AVE SUTHERLIN, OR",41,0,41,"KOCH, PATRICIA",(541) 459-9867,,EL,USDA Rural Housing,small_red,5,,
HOLIDAY GARDEN II,"1352 E 1ST AVE SUTHERLIN, OR",16,0,16,"KOCH, PATRICIA",(541) 459-9867,,EL,USDA Rural Housing,small_red,5,,
HOLIDAY GARDEN JACKSONVILLE APTS,"556 G ST. JACKSONVILLE, OR",23,0,23,"KOCH, PATRICIA",(541) 459-9867,,EL,USDA Rural Housing,small_red,5,,
HOLIDAY GARDEN TALENT APTS.,"220 HOLIDAY LN. TALENT, OR",55,17,38,"KOCH, PATRICIA",(541) 459-9867,,EL,USDA Rural Housing,small_red,5,,
HOLIDAY GARDENS CANYONVILLE,"745 S. MAIN CANYONVILLE, OR",27,2,25,"KOCH, PATRICIA",(541) 459-9867,,EL,USDA Rural Housing,small_red,5,,
HOLIDAY PARK GARDEN APTS.,"1051 E PARK ST GRANTS PASS, OR",123,22,101,"KOCH, PATRICIA",(541) 459-9867,,EL,USDA Rural Housing,small_red,5,,
SEA HAVEN APARTMENT,"1550 SE 14TH STREET LINCOLN CITY, OR",39,25,14,"KOCH, PATRICIA",(541) 459-9867,,EL,USDA Rural Housing,small_red,5,,
APPLE ROGUE APTS,"929 SE EIGHTH ST. GRANTS PASS, OR",16,0,16,"LEO RAMOS, APPLE ROGUE APTS",(541) 925-5510,,EL,USDA Rural Housing,small_red,5,,
PIONEER COURT,"225 SPAULDING BROWNSVILLE, OR",4,0,4,LINN BENTON HOUSING AUTHORITY,(541) 928-6901,,EL,USDA Rural Housing,small_red,5,,
RIVERSIDE PARK,"137 GALBRAITH BROWNSVILLE, OR",4,0,4,LINN BENTON HOUSING AUTHORITY,(541) 928-6901,,FA,USDA Rural Housing,small_red,5,,
THOMAS CREEK COURT,"38924 NW FIRST ST. SCIO, OR",8,0,8,LINN BENTON HOUSING AUTHORITY,(541) 928-6901,,FA,USDA Rural Housing,small_red,5,,
COTTAGE GROVE HSG,"900 N. DOUGLAS ST. COTTAGE GROVE, OR",39,13,26,LOVELACE PROPS,(541) 479-2112,,EL,USDA Rural Housing,small_red,5,,
GRANTS PASS HOUSING,"1465 NE 10TH ST GRANTS PASS, OR",57,25,32,LOVELACE PROPS,(541) 479-2112,,EL,USDA Rural Housing,small_red,5,,
OAK VIEW GARDENS,"401 NE ANDERSON ST GRANTS PASS, OR",59,1,58,LOVELACE PROPS,(541) 479-2112,,CG,USDA Rural Housing,small_red,5,,
ROGUE VIEW GRD APTS,"1100 FRUITDALE DRIVE GRANTS PASS, OR",59,15,44,LOVELACE PROPS,(541) 479-2112,,FA,USDA Rural Housing,small_red,5,,
FARMDALE/HARVEST,"1219-1233 W. LINCOLN STREET WOODBURN, OR",51,7,44,MARION COUNTY HOUSING AUTHORITY,(503) 798-4170,,FL,USDA Rural Housing,small_red,5,,
COUNTRY GARDEN APTS,"17170 SE BEERS ST. SANDY, OR",10,0,10,"MONTGOMERY, ROBERT G.",(503) 665-0502,,EL,USDA Rural Housing,small_red,5,,
HUMMINGBIRD APTS.,"39181 PLEASANT ST. SANDY, OR",6,0,6,"MONTGOMERY, ROBERT G.",(503) 665-0502,,EL,USDA Rural Housing,small_red,5,,
ANDERLIK MANOR,"780 WEST GRANT LEBANON, OR",19,0,19,NEEL MANAGEMENT TEAM,(541) 895-8801,http://www.nmteam.com/,EL,USDA Rural Housing,small_red,5,,
CAMAS COURT,"420 S. SECOND ST. CRESWELL, OR",35,13,22,NEEL MANAGEMENT TEAM,(541) 895-8801,http://www.nmteam.com/,FA,USDA Rural Housing,small_red,5,,
CANBY WEST APTS,"621 N. DOUGLAS CANBY, OR",24,6,18,NEEL MANAGEMENT TEAM,(541) 895-8801,http://www.nmteam.com/,EL,USDA Rural Housing,small_red,5,,
COLUMBIA VIEW APTS,"40 WASCO STREET CASCADE LOCKS, OR",11,1,10,NEEL MANAGEMENT TEAM,(541) 895-8801,http://www.nmteam.com/,FA,USDA Rural Housing,small_red,5,,
COVERED BRIDGE ESTS,"501 N MOSS ST. LOWELL, OR",16,4,12,NEEL MANAGEMENT TEAM,(541) 895-8801,http://www.nmteam.com/,FA,USDA Rural Housing,small_red,5,,
DEBORAH COURT APTS,"1412 DEBORAH ROAD NEWBERG, OR",40,26,14,NEEL MANAGEMENT TEAM,(541) 895-8801,http://www.nmteam.com/,MX,USDA Rural Housing,small_red,5,,
ERIC PARK APTS,"292 OAK ST. JUNCTION CITY, OR",20,1,19,NEEL MANAGEMENT TEAM,(541) 895-8801,http://www.nmteam.com/,EL,USDA Rural Housing,small_red,5,,
FLORA THOMPSON APTS,"1220 WEST 8TH STREET THE DALLES, OR",39,26,13,NEEL MANAGEMENT TEAM,(541) 895-8801,http://www.nmteam.com/,EL,USDA Rural Housing,small_red,5,,
IRRIGON FARM LABOR,"110 & 120 N MAIN; 385 & 395 W 1st; 510, 520, 345 & 335 Washington IRRIGON, OR",8,0,8,NEEL MANAGEMENT TEAM,(541) 895-8801,http://www.nmteam.com/,FL,USDA Rural Housing,small_red,5,,
JEFFERSON COURT,"319 SW ""G"" STREET MADRAS, OR",25,2,23,NEEL MANAGEMENT TEAM,(541) 895-8801,http://www.nmteam.com/,FA,USDA Rural Housing,small_red,5,,
LINNHAVEN/ STONEBROOK APTS,"1220 23RD AVE. SWEET HOME, OR",50,7,43,NEEL MANAGEMENT TEAM,(541) 895-8801,http://www.nmteam.com/,MX,USDA Rural Housing,small_red,5,,
MALHEUR VILLAGE,"855 A ST WEST VALE, OR",23,1,22,NEEL MANAGEMENT TEAM,(541) 895-8801,http://www.nmteam.com/,FA,USDA Rural Housing,small_red,5,,
MEADOWLARK COURT,"721 SE MEADOWLARK ST MYRTLE CREEK, OR",41,11,30,NEEL MANAGEMENT TEAM,(541) 895-8801,http://www.nmteam.com/,FA,USDA Rural Housing,small_red,5,,
MUNSEL PARK,"2021 E 12TH AVENUE FLORENCE, OR",43,0,43,NEEL MANAGEMENT TEAM,(541) 895-8801,http://www.nmteam.com/,EL,USDA Rural Housing,small_red,5,,
NEWBERG VILLAGE APT,"1209 N. SPRINGBROOK NEWBERG, OR",32,4,28,NEEL MANAGEMENT TEAM,(541) 895-8801,http://www.nmteam.com/,EL,USDA Rural Housing,small_red,5,,
NORSEMEN VILLAGE,"920 W. FIRST JUNCTION CITY, OR",43,0,43,NEEL MANAGEMENT TEAM,(541) 895-8801,http://www.nmteam.com/,EL,USDA Rural Housing,small_red,5,,
REDMOND TRIANGLE,"787 NW CANAL BLVD REDMOND, OR",23,0,23,NEEL MANAGEMENT TEAM,(541) 895-8801,http://www.nmteam.com/,EL,USDA Rural Housing,small_red,5,,
SA-DA-MUNN APTS,"485 WILLOW STREET WALDPORT, OR",50,1,49,NEEL MANAGEMENT TEAM,(541) 895-8801,http://www.nmteam.com/,EL,USDA Rural Housing,small_red,5,,
SHERWOOD PARK APTS.,"21961 SW SHERWOOD BLVD SHERWOOD, OR",44,4,40,NEEL MANAGEMENT TEAM,(541) 895-8801,http://www.nmteam.com/,EL,USDA Rural Housing,small_red,5,,
TERRACE MANOR APTS,"1051 E. CENTRAL SUTHERLIN, OR",12,0,12,NEEL MANAGEMENT TEAM,(541) 895-8801,http://www.nmteam.com/,FA,USDA Rural Housing,small_red,5,,
TRAIL APTS,"295 BOARDMAN AVE. NE BOARDMAN, OR",24,5,19,NEEL MANAGEMENT TEAM,(541) 895-8801,http://www.nmteam.com/,FA,USDA Rural Housing,small_red,5,,
GREEN ACRES,"1560 INDIANA ST BAKER CITY, OR",24,4,20,NORTHEAST OREGON HOUSING AUTHORITY,(541) 963-5360,,FA,USDA Rural Housing,small_red,5,,
ECHANIE COURT,"35435 TOHL AVENUE NEHALEM, OR",12,0,12,NORTHWEST OREGON HOUSING ASSOC,(503) 861-3652,,FA,USDA Rural Housing,small_red,5,,
SEACREST APARTMENTS,"225 9TH BANDON, OR",20,0,20,NORTHWEST REAL ESTATE CAPITAL CORP.,(208) 947-7043,,FA,USDA Rural Housing,small_red,5,,
SILVERTOWNE APTS,"1080 N SECOND STREET SILVERTON, OR",40,29,11,OREGON HOUSING & ASSOCIATED SVCS,(503) 585-6393,,EL,USDA Rural Housing,small_red,5,,
SILVERTOWNE II,"1115 MILL STREET SILVERTON, OR",46,13,33,OREGON HOUSING & ASSOCIATED SVCS,(503) 585-6393,,EL,USDA Rural Housing,small_red,5,,
IRONWOOD VILLAGE,"47537 TELLER RD. OAKRIDGE, OR",23,0,23,PREFERRED NORTHWEST PROPERTY MAN,(541) 747-7243,,FA,USDA Rural Housing,small_red,5,,
MARIE MANOR,"3681 CASTEEL STREET HUBBARD, OR",4,0,4,RUSS AND JOAN KERCHER,(858) 232-2848,,FA,USDA Rural Housing,small_red,5,,
GOLDEN EAGLE #2,"804 CHESTNUT DRIVE TILLAMOOK, OR",31,12,19,"SHIVELEY, GAYLORD W.",(503) 842-2569,,FA,USDA Rural Housing,small_red,5,,
COTTONWOOD APART.,"002 S. MILL STREET JOSEPH, OR",14,0,14,SYRINGA PROPERTY MANAGEMENT,(208) 336-4610,,EL,USDA Rural Housing,small_red,5,,
MOUNTAIN GLEN APTS,"200 PIONEER DRIVE HEPPNER, OR",24,1,23,SYRINGA PROPERTY MANAGEMENT,(208) 336-4610,,FA,USDA Rural Housing,small_red,5,,
PINEVIEW APARTMENTS,"304 WEST ALDER STREET JOSEPH, OR",24,1,23,SYRINGA PROPERTY MANAGEMENT,(208) 336-4610,,FA,USDA Rural Housing,small_red,5,,
ASHLEY GARDENS APTS,"245 TOLMAN CREEK RD. ASHLAND, OR",40,20,20,"THE CBM GROUP, INC",(530) 823-2477,,FA,USDA Rural Housing,small_red,5,,
ASHLEY SENIOR CENTER APTS,"2301 SISKIYOU BLVD. ASHLAND, OR",62,21,41,"THE CBM GROUP, INC",(530) 823-2477,,EL,USDA Rural Housing,small_red,5,,
CREEKSIDE VILLAGE,"1953 SPRUCE DRIVE SEASIDE, OR",40,11,29,"THE CBM GROUP, INC",(530) 823-2477,,FA,USDA Rural Housing,small_red,5,,
PE PEEP' AAK,"502 CHARLEY AVE CHILOQUIN, OR",14,0,14,THE KLAMATH TRIBES,(541) 783-2219,,CG,USDA Rural Housing,small_red,5,,
TWILIGHT COURTS,"811 S. WATER STREET SILVERTON, OR",29,29,0,TWILIGHT COURTS,(503) 873-3339,,EL,USDA Rural Housing,small_red,5,,
HILLSIDE TERRACE,"1201 SHELLY RD. COQUILLE, OR",39,20,19,UMPQUA COMMUNITY PROPERTY MANAGE,(541) 673-4909,,FA,USDA Rural Housing,small_red,5,,
JEFFERSON PARK APTS,"325 S. FIFTH COTTAGE GROVE, OR",52,0,52,UMPQUA COMMUNITY PROPERTY MANAGE,(541) 673-4909,,EL,USDA Rural Housing,small_red,5,,
BEAVER STATE APTS. MULTIPLE SITES,"29970 SW MONTEBELLO DR WILSONVILLE, OR",233,23,210,"VIRIDIAN MANAGEMENT, INC",(541) 426-3820,http://www.viridianmgt.com,FA,USDA Rural Housing,small_red,5,,
CLOVER GLEN,"2212 COVE AVENUE LAGRANDE, OR",42,4,38,"VIRIDIAN MANAGEMENT, INC",(541) 426-3820,http://www.viridianmgt.com,EL,USDA Rural Housing,small_red,5,,
CREST APARTMENTS,"244 NORTH 14TH STREET ST. HELENS, OR",10,0,10,"VIRIDIAN MANAGEMENT, INC",(541) 426-3820,http://www.viridianmgt.com,FA,USDA Rural Housing,small_red,5,,
CREST BUTTE APARTMENTS,"1695 NE PURCELL BLVD BEND, OR",52,9,43,"VIRIDIAN MANAGEMENT, INC",(541) 426-3820,http://www.viridianmgt.com,FA,USDA Rural Housing,small_red,5,,
DUCK COUNTRY APTS,"500 SW 11TH STREET DUNDEE, OR",76,49,27,"VIRIDIAN MANAGEMENT, INC",(541) 426-3820,http://www.viridianmgt.com,FA,USDA Rural Housing,small_red,5,,
ELKHORN VILLAGE,"3085 RESORT STREET BAKER CITY, OR",36,0,36,"VIRIDIAN MANAGEMENT, INC",(541) 426-3820,http://www.viridianmgt.com,CG,USDA Rural Housing,small_red,5,,
HIGHLAND VIEW,"800 NORTH 15TH ELGIN, OR",23,0,23,"VIRIDIAN MANAGEMENT, INC",(541) 426-3820,http://www.viridianmgt.com,FA,USDA Rural Housing,small_red,5,,
INDIAN HILLS APTS,"1335 SW 2ND ST PENDLETON, OR",47,0,47,"VIRIDIAN MANAGEMENT, INC",(541) 426-3820,http://www.viridianmgt.com,FA,USDA Rural Housing,small_red,5,,
MADISON APTS,"950 SW MADISON MADRAS, OR",29,0,29,"VIRIDIAN MANAGEMENT, INC",(541) 426-3820,http://www.viridianmgt.com,FA,USDA Rural Housing,small_red,5,,
MILTON FREEWATER ORCHARD HOMES,"311 N ELIZABETH ST MILTON-FREEWATER, OR",143,104,39,"VIRIDIAN MANAGEMENT, INC",(541) 426-3820,http://www.viridianmgt.com,FL,USDA Rural Housing,small_red,5,,
MOUNTAIN CREST,"607 SW 2ND ST ENTERPRISE, OR",44,0,44,"VIRIDIAN MANAGEMENT, INC",(541) 426-3820,http://www.viridianmgt.com,FA,USDA Rural Housing,small_red,5,,
NORCREST APARTMENTS,"184 BRADLEY STREET ST. HELENS, OR",24,2,22,"VIRIDIAN MANAGEMENT, INC",(541) 426-3820,http://www.viridianmgt.com,FA,USDA Rural Housing,small_red,5,,
NORTHFORK APTS.,"544 NORTH TENTH ST. HELENS, OR",23,10,13,"VIRIDIAN MANAGEMENT, INC",(541) 426-3820,http://www.viridianmgt.com,FA,USDA Rural Housing,small_red,5,,
PINEHURST APTS,"1502 21ST ST LAGRANDE, OR",45,8,37,"VIRIDIAN MANAGEMENT, INC",(541) 426-3820,http://www.viridianmgt.com,FA,USDA Rural Housing,small_red,5,,
RIDGEMONT APTS,"2210 SW 19TH STREET REDMOND, OR",45,0,45,"VIRIDIAN MANAGEMENT, INC",(541) 426-3820,http://www.viridianmgt.com,FA,USDA Rural Housing,small_red,5,,
SAGEBRUSH AFFORDABLE HOUSING,"331 NW BOARDMAN AVE BOARDMAN, OR",137,1,136,"VIRIDIAN MANAGEMENT, INC",(541) 426-3820,http://www.viridianmgt.com,FA,USDA Rural Housing,small_red,5,,
TIMBER GROVE APTS,"855 NE HILLWAY DRIVE ESTACADA, OR",72,26,46,"VIRIDIAN MANAGEMENT, INC",(541) 426-3820,http://www.viridianmgt.com,FA,USDA Rural Housing,small_red,5,,
WASHINGTON PARK,"923 COWL STREET MILTON FREEWATE, OR",45,0,45,"VIRIDIAN MANAGEMENT, INC",(541) 426-3820,http://www.viridianmgt.com,FA,USDA Rural Housing,small_red,5,,
WILLOW CREEK APTS,"1220 N OAK STREET MADRAS, OR",39,0,39,"VIRIDIAN MANAGEMENT, INC",(541) 426-3820,http://www.viridianmgt.com,FA,USDA Rural Housing,small_red,5,,
WINTERGREEN APTS,"2050 SW TIMBER AVE REDMOND, OR",23,0,23,"VIRIDIAN MANAGEMENT, INC",(541) 426-3820,http://www.viridianmgt.com,MX,USDA Rural Housing,small_red,5,,
WOODLAND TRAIL APTS,"345 N. 16TH STREET ST. HELENS, OR",48,1,47,"VIRIDIAN MANAGEMENT, INC",(541) 426-3820,http://www.viridianmgt.com,FA,USDA Rural Housing,small_red,5,,
VILLA MARIA APTS,"525 GRANT AVE COTTAGE GROVE, OR",12,0,12,WESTFAIR ASSOCIATES,(541) 683-2096,,FA,USDA Rural Housing,small_red,5,,
"1200 Building, The","1220 SW 12th Portland, OR",89,89,0,,,,DIS ELD,LIHTC,small_yellow,2,,
15th OLTC,"2714 SE 15th Ave Portland, OR",2,2,0,REACH Community Development,503-231-0682,http://reachcdc.org/,FAM,LIHTC,small_yellow,2,,
15th Street,"N 15th St Vale, OR",1,1,0,HA of Malheur Co,541-889-9661,,FAM,LIHTC,small_yellow,2,,
16th OLTC,"2727 SE 16th Ave Portland, OR",1,1,0,REACH Community Development,503-231-0683,http://reachcdc.org/,FAM,LIHTC,small_yellow,2,,
17th-A OLTC,"2936 SE 17th Ave Portland, OR",1,1,0,REACH Community Development,503-231-0684,http://reachcdc.org/,FAM,LIHTC,small_yellow,2,,
17th-B OLTC,"2532 SE 17th Ave Portland, OR",1,1,0,REACH Community Development,503-231-0685,http://reachcdc.org/,FAM,LIHTC,small_yellow,2,,
18th Street - 2840,"209 & 215 NW 18th St McMinnville, OR",2,2,0,OR Mennonite Res Svcs,541-812-7735,,DIS,LIHTC,small_yellow,2,,
18th Street Project,"2345 18th St Florence, OR",1,1,0,Debra Lindsay,541-997-8767,,DIS,LIHTC,small_yellow,2,,
18th-A OLTC,"2522-34 SE 18th Ave Portland, OR",3,3,0,REACH Community Development,503-231-0686,http://reachcdc.org/,,LIHTC,small_yellow,2,,
18th-B OLTC,"2542 SE 18th Ave Portland, OR",1,1,0,REACH Community Development,503-231-0687,http://reachcdc.org/,FAM,LIHTC,small_yellow,2,,
1st & Fir Street,"1st & Fir Sts Union, OR",1,1,0,Northeast Oregon Housing Authority,541-963-5360,http://neoha.org/,FAM,LIHTC,small_yellow,2,,
20th OLTC,"648 SE 20th Ave Portland, OR",1,1,0,REACH Community Development,503-231-0688,http://reachcdc.org/,FAM,LIHTC,small_yellow,2,,
29th Place,"2984, 2986, 2988 Oak Street Eugene, OR",35,35,0,Bennett Mgmt Co LLC,541-687-2185,,DIS,LIHTC,small_yellow,2,,
2nd Street,"588 SE 2nd St Ontario, OR",1,1,0,HA of Malheur Co,541-889-9661,,FAM,LIHTC,small_yellow,2,,
310 Columbia Blvd,"310 Columbia Blvd St Helens, OR",2,2,0,CAT,503-366-6575,,HOM,LIHTC,small_yellow,2,,
48th & Clinton OLTC,"2643 48th Ave/ 2735 SE Clinton St Portland, OR",5,5,0,,,,FAM,LIHTC,small_yellow,2,,
4th Street Aspens,"530 NE Aspen Drive Hermiston, OR",48,48,0,HA of Umatilla Co,541-567-3241,,ELD FAM,LIHTC,small_yellow,2,,
5th & 2nd Street,"5th & 2nd St North Powder, OR",1,1,0,Northeast Oregon Housing Authority,541-963-5360,http://neoha.org/,FAM,LIHTC,small_yellow,2,,
6th Street,"SE 6th St Ontario, OR",1,1,0,HA of Malheur Co,541-889-9661,,FAM,LIHTC,small_yellow,2,,
